ID,Rating,RD
111797,1646.23899,62.59744855
100631,1646.142202,63.43838426
104167,1646.00954,114.8904998
100286,1645.760871,62.63348253
103850,1645.720029,121.8495708
104214,1645.711616,62.88165961
101441,1645.539387,63.56592456
134472,1645.309133,124.7187618
101330,1645.26987,133.6733463
103103,1645.085174,62.83523357
102539,1645.052188,62.85582592
103171,1645.045717,62.90524318
100546,1644.921159,64.33571213
102703,1644.829524,62.90001818
100617,1644.665275,63.68454566
111190,1644.643048,90.26796138
101387,1644.543851,62.75909883
103369,1644.433648,127.1776892
101012,1644.417771,71.22199449
100037,1644.340028,62.70702991
102000,1644.210291,65.88509917
104273,1644.194615,63.16431191
100411,1644.189992,62.76382212
100492,1643.796987,64.41564362
100661,1643.766067,63.44185484
101920,1643.615273,62.1555034
104586,1643.388882,62.37247115
100782,1643.315346,62.43284049
101374,1643.251823,62.27721405
103110,1642.9551,66.8981773
124079,1642.750778,63.12901203
104813,1642.285232,70.29307249
100141,1642.261077,63.35426181
100057,1642.222678,63.91142953
102223,1642.178188,62.06109441
110018,1641.952985,85.93421771
104735,1641.841008,63.16996887
106148,1641.637778,62.91760962
106426,1641.434018,63.27964081
101265,1641.360432,62.34109274
104547,1641.048595,62.70139575
100088,1641.009942,64.46644018
100453,1640.997658,65.87568134
100075,1640.865216,64.49806695
104978,1640.795621,62.71376133
100810,1640.584028,64.21231659
104589,1640.437085,64.01029478
100762,1640.277899,68.08505837
100056,1640.11515,62.60834255
105657,1640.018923,64.04075699
101096,1639.866422,63.06592914
100855,1639.825325,64.23579608
100565,1639.794053,63.85702221
101582,1639.787229,62.29512989
101179,1639.687113,62.33805318
104534,1639.432765,62.13140982
107277,1639.407017,70.99369065
103751,1639.234815,173.1305322
104655,1639.16332,61.65052573
102233,1639.162128,63.1048164
110136,1639.122364,155.9250067
100567,1639.074813,63.35215084
100690,1638.701555,114.988915
106005,1638.659505,91.94586506
101822,1638.485344,147.1621869
101204,1638.456378,132.1017136
101214,1638.407628,63.35097383
100468,1638.389951,64.74284874
100099,1638.27685,63.69512144
104665,1637.735005,62.98196915
101029,1637.455924,62.46059002
100069,1637.31796,64.18015386
104678,1637.303937,62.02853997
110277,1637.239234,140.375601
100161,1637.175349,65.13914933
102001,1636.503224,64.59548824
100905,1636.429259,62.19943195
101391,1636.130661,62.24077364
101721,1635.829816,113.3672064
100436,1635.461575,63.23595701
100461,1635.2763,63.95898027
100233,1635.26028,63.72552183
100628,1635.186613,62.86529842
100078,1635.172957,64.62968998
104068,1635.003397,63.36172356
111794,1634.965827,73.78117828
112969,1634.84892,139.9473397
104433,1634.456393,63.10644315
109745,1634.217416,71.72852244
133835,1633.806631,152.2955592
101226,1633.801159,63.84572893
104327,1633.790541,63.04639659
105216,1633.787877,63.00915535
101113,1633.63005,63.12397135
104460,1633.336538,62.65748743
108436,1633.290752,170.4293323
109777,1633.139494,71.79435219
100765,1633.0718,66.30048549
100219,1633.026342,63.72974532
101711,1632.632181,63.46399599
100947,1632.49779,101.7485224
100221,1632.384131,63.70671793
105874,1632.371887,101.1901437
102519,1632.318775,106.6646456
111442,1631.303449,62.17993032
101524,1631.301582,173.3280781
102588,1631.190897,71.88989359
100682,1631.073956,94.01960813
126646,1631.067316,111.9078276
101482,1630.322905,62.42523695
100660,1630.29534,64.08022372
100393,1630.024499,63.07426796
102753,1629.716385,92.32085822
207678,1629.260754,98.93520051
100064,1629.108802,64.4193126
100498,1629.060056,63.8819849
105671,1628.944974,65.69494284
101360,1628.743528,120.2307444
100618,1628.740479,63.46286295
100956,1628.341102,63.22791517
210941,1628.323684,135.1704773
126214,1628.267307,73.96868361
100285,1628.006949,64.48879819
100525,1627.788436,64.07546589
100938,1627.629791,73.61737209
102466,1627.612917,63.70121671
100663,1627.49932,63.97238224
103096,1627.431199,62.77874117
102247,1627.284086,62.45989455
100009,1627.28065,63.12646162
105053,1627.079449,62.24476386
100735,1626.891435,145.3575748
104166,1626.766964,63.48944398
103252,1626.755154,62.48934341
101835,1626.645101,67.72983036
100173,1626.428567,62.8681439
101924,1626.316518,63.49898801
105575,1626.079404,62.99866572
103538,1625.998897,148.5577168
104763,1625.947434,176.807937
100530,1625.821195,63.26038622
103157,1625.819563,78.17059376
100930,1625.570192,66.61333163
109903,1625.565236,86.59935681
103454,1625.464993,63.27788325
102154,1625.255142,62.94728165
104523,1625.176543,63.27530707
100768,1625.156781,84.04741518
100179,1624.875844,63.20230906
101716,1624.735716,172.8454694
104724,1624.718152,63.3438823
123755,1624.549997,68.05937773
100403,1624.481303,63.56189199
104897,1624.473215,65.0748622
106000,1624.450567,62.15156233
101481,1624.157456,63.12662932
109771,1624.147031,64.04098831
100118,1623.971878,63.96848002
104269,1623.861399,61.66288313
100326,1623.806737,63.29683005
104292,1623.52151,95.33635164
104198,1623.44232,62.30180481
100637,1623.359283,170.3136388
100098,1623.253439,64.77848622
103813,1623.205901,62.7867562
100551,1623.011161,62.85150979
108567,1622.979739,124.7682425
126535,1622.971179,75.9764985
100517,1622.960846,64.39230628
103424,1622.799854,142.7445297
101413,1622.748722,131.7374975
100159,1622.730817,97.42512383
103182,1622.180286,62.12010047
101344,1622.087626,63.4203186
100837,1622.071471,63.49752061
103487,1622.015305,73.3278031
104312,1621.953837,62.69813427
134868,1621.845663,69.01915014
102533,1621.750544,63.68009827
106249,1621.729803,105.3631086
100244,1621.726519,62.54840549
104019,1621.693724,62.7726968
101022,1621.469842,63.83710167
101788,1621.432359,68.72667808
100137,1621.254022,62.68779535
102911,1621.215236,64.43912972
101255,1621.158863,138.7007922
103503,1621.124906,68.66363862
102133,1621.054134,62.85932626
101746,1620.994477,62.89031986
102286,1620.566869,64.24629188
100456,1620.39187,64.94814267
100058,1620.302923,63.44702997
105550,1620.01961,62.34577552
100652,1619.846788,63.05850217
106065,1619.310713,62.88239313
101462,1619.111293,64.61443141
103701,1618.78363,69.00665809
100928,1618.686119,65.48679317
102367,1618.681095,170.3753574
107917,1618.466352,138.3351499
100455,1618.188807,152.6723283
100182,1618.032496,63.27801118
100728,1617.845854,64.43042927
100640,1617.821498,62.99945744
100942,1617.777792,62.4660359
100488,1617.754688,68.06123857
100394,1617.70251,62.90412086
100515,1617.265432,62.72071049
100606,1617.116591,63.41227006
102571,1616.826789,64.84117681
101109,1616.723874,62.59363565
102437,1616.627043,62.97960007
100479,1616.430467,92.22907216
100475,1616.310152,63.37633328
100894,1616.294994,62.16476939
104268,1615.834241,62.20142026
100123,1615.669616,67.26203926
100120,1615.341295,64.96596748
100939,1615.247642,62.72211777
103333,1614.90451,62.4049534
101233,1614.719616,62.78135642
100003,1614.675032,73.40552762
101947,1614.393626,72.39356728
200630,1613.615926,173.5793021
100185,1613.596259,64.33247828
126149,1613.547717,67.48300096
105430,1613.544865,62.41202313
101368,1613.310966,63.29454694
100836,1613.065124,63.46146393
102302,1613.0607,126.2649278
109775,1612.610553,71.9447318
100397,1612.55248,64.4588881
102875,1612.47314,136.7118596
101058,1612.436196,65.97536823
102887,1612.302651,64.61690524
100714,1612.09203,63.70000853
100900,1612.066491,69.50138193
104719,1612.005358,62.50983892
102770,1611.994542,63.27423204
101440,1611.91856,63.775261
108421,1611.782325,76.05309252
102252,1611.703625,105.1261735
122669,1611.654523,89.66990306
104999,1611.553223,62.69295131
100259,1611.444149,63.81361847
100995,1611.276819,63.17500409
100130,1611.236102,66.06063911
101775,1610.937419,67.57543398
100950,1610.928054,63.64092369
103451,1610.83867,63.89156178
103324,1610.810907,62.17862701
207797,1610.724064,173.0869471
101997,1610.712608,68.43282116
101719,1610.703714,64.69208932
101240,1610.700324,167.5478928
100321,1609.98157,62.37845666
105217,1609.693345,64.24337088
102811,1609.575578,81.16802019
100667,1609.291949,64.22455453
105649,1609.248946,64.59573059
102336,1609.204614,116.3800399
106121,1609.196326,63.52767639
100121,1609.06108,63.63864285
102287,1608.876956,63.83363687
102135,1608.411396,63.48898105
102169,1608.396672,65.05337134
102436,1608.329897,142.5544025
100091,1608.250144,64.34563692
101549,1608.167867,63.66826857
103794,1608.103581,62.4619733
100448,1607.842792,94.458282
101432,1607.816774,64.66931577
101926,1607.763963,95.99353442
101026,1607.667852,62.62309908
100681,1607.605226,70.88829475
110268,1607.582894,136.6093323
110344,1607.465773,168.8411141
100611,1607.411064,63.86291957
101349,1607.099842,137.3497669
101147,1607.069022,62.72055587
103082,1607.06328,65.17579115
103521,1606.893648,115.9456253
110180,1606.790641,96.78665677
100345,1606.50476,63.75390087
102783,1606.446774,62.6241839
100298,1606.43342,64.97733408
102788,1606.197512,66.94879
101912,1606.150831,109.5985726
102395,1605.908885,114.537919
102143,1605.855213,74.20403028
100970,1605.607485,67.33200166
108342,1605.245319,75.83475127
103063,1605.212765,79.97514896
105406,1605.188289,125.3764308
105413,1604.954952,68.4878517
100962,1604.776212,64.4337869
109815,1604.775653,77.48177302
102463,1604.670343,70.28621042
102869,1603.940521,62.46510979
106281,1603.912908,82.781096
101301,1603.906141,137.8844747
100067,1603.762386,64.97047843
102235,1603.706278,65.37174586
105643,1603.697894,62.31109332
105952,1603.388799,66.82432183
101142,1603.238003,62.89796451
100523,1603.174638,64.35378857
100844,1602.935564,62.97875292
101372,1602.835567,165.093437
109768,1602.730411,135.6571806
101071,1602.661667,65.24792086
100834,1602.607639,168.2855119
105113,1602.499198,158.7571204
104633,1602.353124,167.5197154
102061,1602.194161,71.50573425
103823,1602.090584,65.38202428
100010,1601.710389,74.6189547
104593,1601.157726,62.5212063
101119,1601.062823,62.2156588
100646,1600.906118,62.93297399
101256,1600.670568,63.14252747
101020,1600.638263,63.52757373
100314,1600.599187,63.19907019
209422,1600.516735,111.5880587
101249,1600.449577,62.99393208
102306,1600.441934,67.88920814
100080,1600.370459,64.46774137
105208,1600.010023,62.76888255
105032,1599.976859,64.32071186
106968,1599.975766,90.65836398
102477,1599.79559,66.13056382
104797,1599.687156,62.87607324
101370,1599.493749,96.33169132
200240,1599.230496,108.9221561
106120,1599.190931,123.8906738
100623,1599.07676,109.4833792
108459,1598.943267,115.9964684
103747,1598.917256,100.1148197
109823,1598.908782,65.06527504
103592,1598.725225,85.73792582
100040,1598.723488,64.49923423
104392,1598.658632,138.855107
101354,1598.487139,65.12469219
108191,1598.309337,167.0312351
105041,1598.299153,62.68770441
101468,1598.279445,67.23405424
100800,1598.23856,62.30982173
106751,1598.195496,127.0270363
106216,1598.115545,70.21325751
100220,1598.111886,64.07589303
101126,1597.999196,64.40282203
109824,1597.727128,82.94758343
103393,1597.622028,77.43323957
101861,1597.616232,84.70543042
100279,1597.546308,63.60869512
107809,1597.461212,131.3958396
100896,1597.33189,73.02939021
113151,1597.303463,156.2280084
100142,1597.203886,65.24528364
101367,1597.11673,160.6409465
107799,1597.076248,96.70462382
103997,1596.917141,62.25918911
101971,1596.877464,66.21698455
104256,1596.862695,168.5125453
100639,1596.56094,64.63339004
111577,1596.538229,65.98185337
108243,1596.522884,168.5464253
100749,1596.484825,73.73906125
100821,1596.442887,65.63061255
100540,1596.419971,65.49725441
104122,1596.311044,62.82353603
101312,1596.275316,63.99416892
100274,1596.271654,63.71633478
107455,1596.128368,144.3880805
102565,1596.077774,66.21610351
100024,1596.036579,79.48529647
100193,1596.029659,63.35821435
102153,1595.896652,71.14506072
100390,1595.779683,67.18270824
103162,1595.5786,136.6719682
102615,1595.470124,63.43473916
133297,1595.265476,105.6837943
106186,1595.259739,91.24304374
103490,1595.130766,63.09662533
105733,1595.052769,88.23167067
104898,1595.036112,63.26471223
104081,1594.958846,65.95332498
104291,1594.943708,62.86061976
100139,1594.823747,64.49673754
103908,1594.714349,62.60299605
108084,1594.393744,170.4195319
103319,1594.385487,66.35225915
105933,1594.358467,121.8820397
